event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,external-temperature,gps:fix-type-raw,gps:satellite-count,gps-time-to-fix,ground-speed,gt:activity-count,gt:sys-week,gt:tx-count,heading,height-above-ellipsoid,import-marked-outlier,location-error-text,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
32543828249,TRUE,2024-04-08 02:01:36,49.0024071,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,14,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32779384017,TRUE,2024-04-21 23:02:24,49.0024071,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,20,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32815858739,TRUE,2024-04-24 02:01:36,49.0024071,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,1,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32512341846,TRUE,2024-04-07 17:59:28,49.0024071,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-4,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32950416586,TRUE,2024-05-02 23:00:16,49.0024071,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,19,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32977504159,TRUE,2024-05-02 23:00:16,49.0024071,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,19,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33100742893,TRUE,2024-05-11 09:01:52,49.0024071,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33143965929,TRUE,2024-05-12 08:59:44,49.0024071,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,43,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32720162958,TRUE,2024-04-17 17:59:28,49.0024071,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,41,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32825955513,TRUE,2024-04-26 08:59:44,49.0024071,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-13,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32990448702,TRUE,2024-05-04 20:01:04,49.0024071,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32362156646,TRUE,2024-03-31 18:01:36,49.0024071,-12.8119678,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,17,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32363171876,TRUE,2024-03-31 18:01:36,49.0024071,-12.8119678,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,17,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32867551724,TRUE,2024-04-29 01:59:28,49.0024071,-12.8119678,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,6,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32362156645,TRUE,2024-03-31 08:59:44,49.0024071,-12.8119936,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,38,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32376427246,TRUE,2024-03-31 08:59:44,49.0024071,-12.8119936,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,38,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33069281107,TRUE,2024-05-10 02:01:36,49.0024071,-12.8120451,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,37,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33005560428,TRUE,2024-05-06 18:01:36,49.0024071,-12.8121471,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,138,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32396987475,TRUE,2024-04-02 23:00:16,49.0024338,-12.8118401,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32441990596,TRUE,2024-04-02 23:00:16,49.0024338,-12.8118401,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32454886104,TRUE,2024-04-03 23:02:24,49.0024338,-12.8118401,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,8,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32496747644,TRUE,2024-04-07 01:59:28,49.0024338,-12.8118658,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-2,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33143965933,TRUE,2024-05-13 01:59:28,49.0024338,-12.8118658,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-16,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32699611322,TRUE,2024-04-17 01:59:28,49.0024338,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-8,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33143965931,TRUE,2024-05-12 20:01:04,49.0024338,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,9,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33159429769,TRUE,2024-05-12 20:01:04,49.0024338,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,9,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33172737763,TRUE,2024-05-14 08:59:44,49.0024338,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32515645162,TRUE,2024-04-08 20:01:04,49.0024338,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,28,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33065828556,TRUE,2024-05-09 17:59:28,49.0024338,-12.8119164,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,8,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32475447156,TRUE,2024-04-04 18:01:36,49.0024338,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,14,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32850385832,TRUE,2024-04-28 18:01:36,49.0024338,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,87,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32884455442,TRUE,2024-04-28 18:01:36,49.0024338,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,87,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32763402539,TRUE,2024-04-21 01:59:28,49.0024338,-12.8119936,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,1,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32788762116,TRUE,2024-04-22 23:00:16,49.0024338,-12.8119936,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,3,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32836741961,TRUE,2024-04-26 18:01:36,49.0024338,-12.8119936,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-4,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33104559807,TRUE,2024-05-11 17:59:28,49.0024567,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33119718527,TRUE,2024-05-11 17:59:28,49.0024567,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32850385831,TRUE,2024-04-27 23:02:24,49.0024567,-12.8119678,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32815858740,TRUE,2024-04-24 08:59:44,49.0024567,-12.8120193,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-2,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32818046447,TRUE,2024-04-25 17:59:28,49.0024567,-12.8120708,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,20,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32825955511,TRUE,2024-04-25 17:59:28,49.0024567,-12.8120708,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,20,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32545825994,TRUE,2024-04-09 17:59:28,49.0024567,-12.8121471,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32396987472,TRUE,2024-04-01 23:02:24,49.0024834,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,25,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32977504162,TRUE,2024-05-03 23:02:24,49.0024834,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,58,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33005560425,TRUE,2024-05-03 23:02:24,49.0024834,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,58,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32752719084,TRUE,2024-04-19 23:02:24,49.0024834,-12.8123779,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33100742892,TRUE,2024-05-11 01:59:28,49.0025101,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,21,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32512341848,TRUE,2024-04-07 23:02:24,49.002533,-12.8118401,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33005560426,TRUE,2024-05-05 17:59:28,49.002533,-12.8118916,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32938403574,TRUE,2024-05-01 09:01:52,49.002533,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32337108349,TRUE,2024-03-28 23:02:24,49.0025597,-12.811738,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,23,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32337108351,TRUE,2024-03-29 08:59:44,49.0025597,-12.8118143,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,25,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32867551723,TRUE,2024-04-28 23:00:16,49.0025597,-12.8119678,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,21,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
30294620469,TRUE,2023-11-21 17:59:28,49.0025864,-12.2498684,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,56,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
33005560427,TRUE,2024-05-05 23:02:24,49.0025864,-12.8119421,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,98,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32328014630,TRUE,2024-03-28 19:58:56,49.0026131,-12.8116865,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,13,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32923125251,TRUE,2024-04-30 20:01:04,49.002636,-12.81143,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,3,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32337108350,TRUE,2024-03-29 02:01:36,49.0026894,-12.811738,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,82,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32363171875,TRUE,2024-03-30 23:02:24,49.0027657,-12.8120708,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,7,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32347994666,TRUE,2024-03-29 23:00:16,49.0028419,-12.8119936,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,18,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
30352424981,TRUE,2023-11-29 02:35:22,49.00291,-12.39512,,-3,-128,4.0162987483E8,1197,216,48,-12.39512,-12.39512,1,49.00291,49.00291,8,0,3,72,494,3126,458,128,220,138,2,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
32351019862,TRUE,2024-03-30 17:59:28,49.0029449,-12.811533,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-5,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32362156644,TRUE,2024-03-30 17:59:28,49.0029449,-12.811533,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-5,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33181314119,TRUE,2024-05-15 09:01:52,49.0033798,-12.8110466,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
32936767671,TRUE,2024-05-03 18:14:46,49.00429,-12.81245,,9,-138,4.0162987805E8,160,431,60,-12.81245,-12.81245,3,49.00429,49.00429,4,0,3,70,195,457,56,128,147,112,224,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
31423470494,TRUE,2024-01-15 18:17:22,49.00481,-12.36476,,48,-120,4.0162994229E8,1046,762,50,-12.36476,-12.36476,1,49.00481,49.00481,9,0,2,77,475,13155,83,128,197,10,63,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
33084189655,TRUE,2024-05-13 14:38:34,49.00507,-12.81639,,4,-132,4.0162987692E8,207,569,50,-12.81639,-12.81639,3,49.00507,49.00507,4,0,3,90,168,927,46,128,245,77,140,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
33196602205,TRUE,2024-05-19 18:31:38,49.00813,-12.81147,,21,-126,4.0162989177E8,183,375,50,-12.81147,-12.81147,3,49.00813,49.00813,4,0,3,80,232,573,58,128,204,139,45,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245861,WAY179,Malagasy Pteropodid Telemetry
31256429496,TRUE,2023-12-31 18:26:20,49.00825,-12.37149,,54,-120,4.0162991199E8,355,322,56,-12.37149,-12.37149,2,49.00825,49.00825,9,0,3,81,539,1447,87,128,160,185,142,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31159627149,TRUE,2023-12-17 21:03:43,49.0104,-12.35768,,33,-130,4.016799255E8,1168,310,48,-12.35768,-12.35768,1,49.0104,49.0104,8,0,2,64,557,4422,308,128,40,217,155,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31318040419,TRUE,2024-01-08 23:02:24,49.0106506,-12.2578306,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,20,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
30336031682,TRUE,2023-11-24 18:01:36,49.0109558,-12.2625151,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31251234256,TRUE,2023-12-29 17:59:28,49.0124168,-12.267149,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,142,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31256429512,TRUE,2023-12-31 18:26:22,49.01273,-12.34855,,-2,-122,4.0167992015E8,1206,351,46,-12.34855,-12.34855,1,49.01273,49.01273,9,0,3,76,599,6803,213,128,3,134,44,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31251487148,TRUE,2023-12-30 18:01:36,49.0135422,-12.312026,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,28,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31253674755,TRUE,2023-12-30 18:01:36,49.0135422,-12.312026,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,28,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31259075418,TRUE,2024-01-01 20:01:04,49.0162315,-12.3575935,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,92,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31253912154,TRUE,2023-12-30 21:04:05,49.01642,-12.50301,,376,-128,4.0167989411E8,985,266,48,-12.50301,-12.50301,1,49.01642,49.01642,8,0,3,76,505,4408,220,128,3,134,44,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31238593519,TRUE,2023-12-25 17:59:28,49.0179443,-12.3101568,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-10,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31112496993,TRUE,2023-12-15 17:59:28,49.0181503,-12.3042688,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,-13,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31236013675,TRUE,2023-12-24 20:38:50,49.01878,-12.36584,,61,-122,4.0162989545E8,787,186,48,-12.36584,-12.36584,1,49.01878,49.01878,7,0,2,76,404,1967,314,128,219,145,8,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31246846587,TRUE,2023-12-27 19:58:56,49.0191994,-12.3250561,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,28,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31251234241,TRUE,2023-12-29 20:03:12,49.0196342,-12.3586941,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31253674753,TRUE,2023-12-29 20:03:12,49.0196342,-12.3586941,,,,,,,,,,,,,,,,,,,,,,,,,,2D,,,,,,,,0,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
30341210424,TRUE,2023-11-25 23:02:24,49.0201454,-12.3216257,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,24,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
30341829226,TRUE,2023-11-25 23:02:24,49.0201454,-12.3216257,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,24,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31117100830,TRUE,2023-12-15 18:20:15,49.02054,-12.3651,,59,-133,4.0167990516E8,801,262,46,-12.3651,-12.3651,1,49.02054,49.02054,8,0,3,177,632,893,718,128,194,50,240,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31117100776,TRUE,2023-12-15 18:13:19,49.02107,-12.33117,,-5,-127,4.0162988438E8,153,207,50,-12.33117,-12.33117,3,49.02107,49.02107,10,0,2,89,571,270,86,128,241,22,20,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
30349684502,TRUE,2023-11-28 20:38:17,49.02158,-12.36357,,56,-133,4.0162988622E8,1040,329,48,-12.36357,-12.36357,1,49.02158,49.02158,5,0,3,87,415,3850,280,128,86,195,33,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
31126895937,TRUE,2023-12-17 17:59:28,49.0216331,-12.3540611,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,56,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
30357980294,TRUE,2023-12-01 23:02:24,49.022068,-12.3564672,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,83,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
30848762367,TRUE,2023-12-09 23:02:24,49.0222206,-12.355648,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,43,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31112496992,TRUE,2023-12-14 23:00:16,49.0222473,-12.3316355,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,19,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
30346600993,TRUE,2023-11-27 01:26:23,49.02232,-12.36402,,59,-131,4.0162988296E8,215,198,58,-12.36402,-12.36402,3,49.02232,49.02232,7,0,3,104,481,326,142,128,160,245,130,1,,,,,,,,,,,,,,,,,,argos-doppler-shift,Eidolon dupreanum,245863,HAR002,Malagasy Pteropodid Telemetry
30849166175,TRUE,2023-12-11 17:59:28,49.0223236,-12.3563395,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,78,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
30626059977,TRUE,2023-12-07 17:59:28,49.0223503,-12.3564415,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,75,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
30848762366,TRUE,2023-12-09 19:58:56,49.0223999,-12.3564157,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,67,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31075753723,TRUE,2023-12-12 23:00:16,49.0223999,-12.3564415,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,61,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31108870121,TRUE,2023-12-12 23:00:16,49.0223999,-12.3564415,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,61,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31318040412,TRUE,2024-01-09 23:00:16,49.0223999,-12.3564415,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,72,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
30848762364,TRUE,2023-12-08 23:00:16,49.0223999,-12.356493,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,62,FALSE,,C,OK(corrected),,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
31075753722,TRUE,2023-12-12 20:01:04,49.0224266,-12.3564157,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,,69,FALSE,,G,OK,,,,gps,Eidolon dupreanum,245862,HAR003,Malagasy Pteropodid Telemetry
